item_id,restaurant,name,calories,fat_g,carbohydrates_g,protein_g,sodium_mg,cholesterol_mg,fiber_g,restaurant_id
2201,Wendy's,CRISPY CHICKEN SANDWICH,330,16,33,14,600,30,2,13
2202,Wendy's,CRISPY PANKO FISH SANDWICH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2203,Wendy's,DAVE'S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2204,Wendy's,DAVE'S COMBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2205,Wendy's,DAVE'S DOUBLE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2206,Wendy's,DAVE'S DOUBLE,810,51,41,49,1280,175,3,13
2207,Wendy's,DAVE'S SINGLE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2208,Wendy's,DAVE'S SINGLE,570,34,40,30,1110,100,3,13
2209,Wendy's,DAVE'S TRIPLE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2210,Wendy's,DAVE'S TRIPLE,1090,72,43,71,1650,260,3,13
2211,Wendy's,"DECAFFEINATED COFFEE, SMALL",0,0,0,0,10,0,0,13
2212,Wendy's,"DECAFFEINATED COFFEE, SMALL SIZE",0,0,0,0,10,0,0,13
2213,Wendy's,DIET COKE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2214,Wendy's,"DIET COKE, LARGE",0,0,1,0,125,0,0,13
2215,Wendy's,"DIET COKE, MEDIUM",0,0,1,0,100,0,0,13
2216,Wendy's,"DIET COKE, SMALL",0,0,0,0,65,0,0,13
2217,Wendy's,DIET DR PEPPER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2218,Wendy's,DOUBLE STACK,410,24,26,23,690,60,1,13
2219,Wendy's,DOUBLE STACKª,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2220,Wendy's,DR PEPPER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2221,Wendy's,"DR PEPPER, LARGE",240,0,66,0,70,0,0,13
2222,Wendy's,"DR PEPPER, MEDIUM",350,0,93,0,95,0,0,13
2223,Wendy's,"DR PEPPER, SMALL",120,0,33,0,35,0,0,13
2224,Wendy's,FAMILY CHILI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2225,Wendy's,FANTA ORANGE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2226,Wendy's,"FANTA ORANGE, LARGE",520,0,140,0,120,0,0,13
2227,Wendy's,"FANTA ORANGE, MEDIUM",340,0,94,0,85,0,0,13
2228,Wendy's,"FANTA ORANGE, SMALL",260,0,70,0,60,0,0,13
2229,Wendy's,FRENCH FRIES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2230,Wendy's,FRESH BAKED OATMEAL BAR,270,10,44,3,230,15,4,13
2231,Wendy's,FRESH BREWED COFFEE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2232,Wendy's,FRESH BREWED DECAFFEINATED COFFEE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2233,Wendy's,FRESH BREWED STRAWBERRY TEA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2234,Wendy's,GRILLED ASIAGO RANCH CLUB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2235,Wendy's,GRILLED ASIAGO RANCH CLUB,530,23,36,43,1220,120,3,13
2236,Wendy's,GRILLED CHICKEN SANDWICH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2237,Wendy's,GRILLED CHICKEN SANDWICH,370,10,38,34,830,90,3,13
2238,Wendy's,GRILLED CHICKEN SANDWICH COMBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2239,Wendy's,GRILLED JALAPE„O POPPER SANDWICH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2240,Wendy's,GRILLED JALAPENO POPPER SANDWICH,460,18,35,41,1450,130,1,13
2241,Wendy's,GRILLED PRETZEL BACON PUB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2242,Wendy's,GRILLED PRETZEL BACON PUB,700,33,53,47,1580,140,3,13
2243,Wendy's,HI-C FLASHIN' FRUIT PUNCH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2244,Wendy's,"HI-C FLASHIN' FRUIT PUNCH, LARGE",560,0,141,0,120,0,0,13
2245,Wendy's,"HI-C FLASHIN' FRUIT PUNCH, MEDIUM",340,0,92,0,115,0,0,13
2246,Wendy's,"HI-C FLASHIN' FRUIT PUNCH, SMALL",210,0,58,0,70,0,0,13
2247,Wendy's,HOMESTYLE ASIAGO RANCH CHICKEN CLUB,660,34,52,38,1650,100,3,13
2248,Wendy's,HOMESTYLE CHICKEN SANDWICH,510,22,51,28,1150,70,3,13
2249,Wendy's,HONEST KIDS FRUIT PUNCH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2250,Wendy's,HONEST KIDS FRUIT PUNCH,35,0,8,0,15,0,0,13
2251,Wendy's,HONEY BUTTER BISCUIT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2252,Wendy's,HONEY BUTTER BISCUIT,310,19,32,3,670,5,1,13
2253,Wendy's,HONEY BUTTER CHICKEN BISCUIT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2254,Wendy's,HONEY BUTTER CHICKEN BISCUIT,500,26,48,19,1120,50,1,13
2255,Wendy's,HONEY BUTTER CHICKEN BISCUIT COMBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2256,Wendy's,ICED TEA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2257,Wendy's,JALAPE„O POPPER CHICKEN SANDWICH COMBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2258,Wendy's,JALAPE„O POPPER SALAD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2259,Wendy's,"JALAPENO POPPER SALAD, DRESSING",160,15,5,2,340,25,0,13
2260,Wendy's,"JALAPENO POPPER SALAD, ENTREE",510,26,34,35,1250,90,5,13
2261,Wendy's,JR. BACON CHEESEBURGER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2262,Wendy's,JR. BACON CHEESEBURGER,380,22,25,19,680,65,1,13
2263,Wendy's,JR. CHEESEBURGER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2264,Wendy's,JR. CHEESEBURGER,280,13,26,16,660,50,1,13
2265,Wendy's,JR. CHEESEBURGER DELUXE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2266,Wendy's,JR. CHEESEBURGER DELUXE,340,19,27,16,660,55,2,13
2267,Wendy's,JR. HAMBURGER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2268,Wendy's,KIDS' 4 PC. SPICY NUGGETS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2269,Wendy's,KIDS' 4PC NUGGETS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2270,Wendy's,KIDS' CHEESEBURGER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2271,Wendy's,KIDS' HAMBURGER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2272,Wendy's,MAPLE BACON CHICKEN CROISSANT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2273,Wendy's,MAPLE BACON CHICKEN CROISSANT,560,30,51,22,1200,65,1,13
2274,Wendy's,MAPLE BACON CHICKEN CROISSANT COMBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2275,Wendy's,MILK,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2276,Wendy's,MINUTE MAID LIGHT LEMONADE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2277,Wendy's,"MINUTE MAID LIGHT LEMONADE, LARGE",15,0,2,0,10,0,0,13
2278,Wendy's,"MINUTE MAID LIGHT LEMONADE, MEDIUM",20,0,6,0,180,0,0,13
2279,Wendy's,"MINUTE MAID LIGHT LEMONADE, SMALL",15,0,4,0,120,0,0,13
2280,Wendy's,"NATURAL-CUT FRIES, JUNIOR",230,10,30,3,15,0,3,13
2281,Wendy's,"NATURAL-CUT FRIES, LARGE",530,24,70,7,520,0,6,13
2282,Wendy's,"NATURAL-CUT FRIES, MEDIUM",420,19,56,6,420,0,5,13
2283,Wendy's,"NATURAL-CUT FRIES, SMALL",320,15,43,5,320,0,4,13
2284,Wendy's,NESTLƒ PURE LIFE BOTTLED WATER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2285,Wendy's,OATMEAL BAR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2286,Wendy's,PARMESAN CAESAR SALAD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2287,Wendy's,"PARMESAN CAESAR SALAD, DRESSING",140,14,2,1,320,15,0,13
2288,Wendy's,"PARMESAN CAESAR SALAD, ENTREE",300,14,5,41,790,125,3,13
2289,Wendy's,"PEACH LEMONADE, LARGE",440,0,111,0,55,0,0,13
2290,Wendy's,"PEACH LEMONADE, MEDIUM",370,0,94,0,45,0,0,13
2291,Wendy's,"PEACH LEMONADE, SMALL",220,0,56,0,30,0,0,13
2292,Wendy's,PINEAPPLE MANGO LEMONADE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2293,Wendy's,PLAIN BAKED POTATO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
2294,Olive Garden,2-LITER SODA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2295,Olive Garden,6 OZ SIRLOIN WITH FETTUCCINE ALFREDO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2296,Olive Garden,ACQUA PANNA SPRING,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2297,Olive Garden,ALFREDO SAUCE WITH CHOICE OF PASTA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2298,Olive Garden,AMARETTO SOUR,260,0,44,0,20,0,2,14
2299,Olive Garden,APPLE JUICE,210,0,53,0,65,0,0,14
2300,Olive Garden,ASIAGO TORTELLONI ALFREDO WITH GRILLED É,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2301,Olive Garden,ASIAGO TORTELLONI ALFREDO WITH GRILLED É,1980,131,95,112,3720,650,5,14
2302,Olive Garden,"BEER BOTTLE, ANGRY ORCHARD HARD CIDER",220,0,31,0,10,0,0,14
2303,Olive Garden,"BEER BOTTLE, LIGHT",100,0,5,1,10,0,0,14
2304,Olive Garden,"BEER BOTTLE, NON-ALCOHOLIC",70,0,13,1,10,0,0,14
2305,Olive Garden,"BEER BOTTLE, REGULAR",150,0,11,1,10,0,0,14
2306,Olive Garden,BELLINI PEACH-RASPBERRY ICED TEA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2307,Olive Garden,"BERRY SANGRIA, GLASS",210,0,30,0,5,0,0,14
2308,Olive Garden,"BERRY SANGRIA, PITCHER",870,0,126,1,25,0,3,14
2309,Olive Garden,BLACK TIE MOUSSE CAKE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2310,Olive Garden,BLACK TIE MOUSSE CAKE,750,50,76,9,290,155,4,14
2311,Olive Garden,BLACKBERRY-PINEAPPLE ICED TEA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2312,Olive Garden,BLUE AMALFI,210,0,23,0,10,0,0,14
2313,Olive Garden,BLUEBERRY LIMONATA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2314,Olive Garden,BRAISED BEEF & TORTELLONI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2315,Olive Garden,BRAISED BEEF BOLOGNESE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2316,Olive Garden,BREADSTICK WITH GARLIC TOPPING,140,2,25,4,460,0,1,14
2317,Olive Garden,CAFFé LATTE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2318,Olive Garden,CAFFE LATTE,180,7,18,11,100,30,1,14
2319,Olive Garden,CAFFé MOCHA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2320,Olive Garden,CAFFE MOCHA,230,7,34,10,85,30,2,14
2321,Olive Garden,CALAMARI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2322,Olive Garden,CALAMARI,670,42,48,24,1600,300,2,14
2323,Olive Garden,"CALAMARI, ADD MARINARA",45,2,6,1,240,0,1,14
2324,Olive Garden,"CALAMARI, ADD SPICY RANCH",250,27,2,1,700,15,0,14
2325,Olive Garden,CANNOLI TRIO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2326,Olive Garden,CAPPUCCINO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2327,Olive Garden,CAPPUCCINO,150,6,13,9,70,30,1,14
2328,Olive Garden,CARAMEL HAZELNUT MACCHIATO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2329,Olive Garden,"CATERING DIPPING SAUCES, ALFREDO",1750,173,21,30,2400,570,0,14
2330,Olive Garden,"CATERING DIPPING SAUCES, FIVE CHEESE MAÉ",870,70,43,20,2150,180,5,14
2331,Olive Garden,"CATERING DIPPING SAUCES, MARINARA",370,19,45,5,1920,0,7,14
2332,Olive Garden,"CATERING DIPPING SAUCES, MEAT SAUCE",600,38,37,28,2070,125,3,14
2333,Olive Garden,"CATERING, BELLINI PEACH-RASPBERRY ICED É",800,0,191,0,105,0,0,14
2334,Olive Garden,"CATERING, BLACK TIE MOUSSE CAKE",750,50,76,9,290,155,4,14
2335,Olive Garden,"CATERING, BLACKBERRY-PINEAPPLE ICED TEA",1080,0,266,0,190,0,0,14
2336,Olive Garden,"CATERING, CHEESE RAVIOLI WITH MARINARA",3170,172,256,167,9220,500,23,14
2337,Olive Garden,"CATERING, CHEESE RAVIOLI WITH MEAT SAUCÉ",3510,198,246,195,9790,660,16,14
2338,Olive Garden,"CATERING, CHICKEN ALFREDO",6050,360,381,322,8870,1645,19,14
2339,Olive Garden,"CATERING, CHICKEN AND SHRIMP CARBONARA",5550,374,299,257,8210,1615,14,14
2340,Olive Garden,"CATERING, CHICKEN FINGERS",1350,69,69,112,2620,305,0,14
2341,Olive Garden,"CATERING, CHICKEN PARMIGIANA",4920,198,537,268,12950,510,43,14
2342,Olive Garden,"CATERING, CHICKEN SCAMPI",5020,281,419,195,8080,690,18,14
2343,Olive Garden,"CATERING, CHOCOLATE MOUSSE DOLCINI",240,18,18,2,125,55,1,14
2344,Olive Garden,"CATERING, COKE",790,0,220,0,250,0,0,14
2345,Olive Garden,"CATERING, CREATE YOUR OWN PASTA STATIONÉ",17480,949,1561,697,43600,2480,101,14
2346,Olive Garden,"CATERING, DIET COKE",0,0,0,0,230,0,0,14
2347,Olive Garden,"CATERING, FETTUCCINE ALFREDO",5010,339,376,116,4550,1065,15,14
2348,Olive Garden,"CATERING, FIVE CHEESE ZITI AL FORNO",4800,290,388,187,8780,715,25,14
2349,Olive Garden,"CATERING, FRESH BREWED, UNSWEETENED ICEÉ",40,0,12,0,115,0,0,14
2350,Olive Garden,"CATERING, FRIED RAVIOLI",3450,212,243,141,8540,290,18,14
2351,Olive Garden,"CATERING, GRILLED CHICKEN",810,17,7,156,4530,440,3,14
2352,Olive Garden,"CATERING, ITALIAN MEATBALLS",1730,141,41,80,4260,225,11,14
2353,Olive Garden,"CATERING, ITALIAN SAUSAGE",2020,165,25,108,5290,465,5,14
2354,Olive Garden,"CATERING, LASAGNA CLASSICO (SERVES UP TÉ",6470,364,448,370,13900,1380,36,14
2355,Olive Garden,"CATERING, LASAGNA CLASSICO (SERVES UP TÉ",3420,196,230,196,7640,730,19,14
2356,Olive Garden,"CATERING, MANGO-STRAWBERRY ICED TEA",1070,0,266,0,115,0,0,14
2357,Olive Garden,"CATERING, PUMPKIN CHEESECAKE",770,50,68,13,610,215,4,14
2358,Olive Garden,"CATERING, RASPBERRY ICED TEA",830,0,210,0,115,0,0,14
2359,Olive Garden,"CATERING, RASPBERRY LEMONADE",1810,0,108,0,130,0,0,14
2360,Olive Garden,"CATERING, SEASONAL SICILIAN CHEESECAKE",730,42,78,12,440,155,2,14
2361,Olive Garden,"CATERING, SHRIMP ALFREDO",5600,342,382,248,6200,2040,18,14
2362,Olive Garden,"CATERING, SHRIMP SCAMPI",2050,79,215,115,3830,660,16,14
2363,Olive Garden,"CATERING, SPAGHETTI WITH MARINARA & ITAÉ",4430,217,443,176,8950,465,31,14
2364,Olive Garden,"CATERING, SPAGHETTI WITH MARINARA SAUCE",2410,52,417,68,3660,0,26,14
2365,Olive Garden,"CATERING, SPAGHETTI WITH MARINARA SAUCEÉ",4150,193,458,149,7920,225,37,14
2366,Olive Garden,"CATERING, SPAGHETTI WITH MEAT SAUCE",2840,88,403,112,3950,230,20,14
2367,Olive Garden,"CATERING, SPAGHETTI WITH MEAT SAUCE & IÉ",4860,253,429,220,9230,695,25,14
2368,Olive Garden,"CATERING, SPAGHETTI WITH MEAT SAUCE & MÉ",4570,229,444,192,8210,455,31,14
2369,Olive Garden,"CATERING, SPINACH-ARTICHOKE DIP WITH FLÉ",2200,152,139,74,4330,155,15,14
2370,Olive Garden,"CATERING, SPRITE",790,0,214,0,370,0,0,14
2371,Olive Garden,"CATERING, STRAWBERRY & WHITE CHOCOLATE É",190,11,23,1,100,30,0,14
2372,Olive Garden,"CATERING, TIRAMISU",470,27,54,6,125,215,0,14
2373,Olive Garden,"CATERING, TOASTED RAVIOLI",2280,105,243,90,5000,165,21,14
2374,Olive Garden,"CATERING, TOASTED RAVIOLI - ADD MARINARÉ",140,7,17,2,720,0,2,14
2375,Olive Garden,CHEESE RAVIOLI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2376,Olive Garden,CHEESE RAVIOLI WITH MARINARA SAUCE,780,39,68,41,2140,125,5,14
2377,Olive Garden,CHEESE RAVIOLI WITH MEAT SAUCE,860,46,65,50,2190,170,4,14
2378,Olive Garden,CHICKEN & GNOCCHI SOUP,230,12,22,11,1290,55,1,14
2379,Olive Garden,CHICKEN & SHRIMP CARBONARA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2380,Olive Garden,CHICKEN & SHRIMP CARBONARA,1390,94,75,64,2050,405,3,14
2381,Olive Garden,CHICKEN ALFREDO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2382,Olive Garden,CHICKEN ALFREDO,1570,95,96,81,2290,430,5,14
2383,Olive Garden,CHICKEN CARBONARA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2384,Olive Garden,CHICKEN FINGERS & PASTA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2385,Olive Garden,CHICKEN GIARDINO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2386,Olive Garden,CHICKEN MARGHERITA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2387,Olive Garden,CHICKEN MARSALA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2388,Olive Garden,CHICKEN MARSALA,1080,56,68,69,2690,295,4,14
2389,Olive Garden,CHICKEN PARMIGIANA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2390,Olive Garden,CHICKEN PARMIGIANA,1060,52,86,63,2980,155,7,14
2391,Olive Garden,CHICKEN PICCATA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2392,Olive Garden,CHICKEN SCAMPI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2393,Olive Garden,CHICKEN SCAMPI,1260,72,105,49,1990,200,4,14
2394,Olive Garden,CHOCOLATE BROWNIE LASAGNA,910,52,144,13,580,135,6,14
2395,Olive Garden,CHOCOLATE CHUNKIN' PUMPKIN CHEESECAKE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2396,Olive Garden,CLASSIC SHRIMP SCAMPI FRITTA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2397,Olive Garden,CLASSIC SHRIMP SCAMPI FRITTA,600,40,39,23,1860,230,1,14
2398,Olive Garden,COKE,140,0,39,0,45,0,0,14
2399,Olive Garden,COKE ZERO,0,0,0,0,40,0,0,14
2400,Olive Garden,CRANBERRY JUICE,230,0,56,0,65,0,0,14
2401,Olive Garden,CREATE A SAMPLER ITALIANO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2402,Olive Garden,CREATE YOUR OWN PASTA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2403,Olive Garden,CREATE YOUR OWN PASTA - CUCINA MIA!,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2404,Olive Garden,"CREATE YOUR OWN PASTA, ANGEL HAIR",350,2,67,12,10,0,3,14
2405,Olive Garden,"CREATE YOUR OWN PASTA, CREAMY MUSHROOM É",860,87,13,10,1090,250,0,14
2406,Olive Garden,"CREATE YOUR OWN PASTA, CRISPY CHICKEN FÉ",240,12,14,20,730,50,1,14
2407,Olive Garden,"CREATE YOUR OWN PASTA, FIVE CHEESE MARIÉ",440,35,22,10,1080,90,3,14
2408,Olive Garden,"CREATE YOUR OWN PASTA, GLUTEN-FREE ROTIÉ",380,3,77,9,260,100,5,14
2409,Olive Garden,"CREATE YOUR OWN PASTA, GRILLED CHICKEN",130,2,1,26,540,75,0,14
2410,Olive Garden,"CREATE YOUR OWN PASTA, ITALIAN SAUSAGE",470,39,2,27,1140,115,1,14
2411,Olive Garden,"CREATE YOUR OWN PASTA, MARINARA",190,10,22,3,960,0,3,14
2412,Olive Garden,"CREATE YOUR OWN PASTA, MEAT SAUCE",300,19,19,14,1040,60,2,14
2413,Olive Garden,"CREATE YOUR OWN PASTA, MEATBALLS",480,40,7,23,1060,65,3,14
2414,Olive Garden,"CREATE YOUR OWN PASTA, RIGATONI",440,6,83,14,10,0,3,14
2415,Olive Garden,"CREATE YOUR OWN PASTA, SHRIMP",150,1,1,33,410,245,1,14
2416,Olive Garden,"CREATE YOUR OWN PASTA, SPAGHETTI",340,3,67,12,10,0,3,14
2417,Olive Garden,CROUTONS GARLIC & ROMANO SIGNATURE RECIÉ,30,1,5,1,80,0,0,14
2418,Olive Garden,DIET COKE,0,0,0,0,40,0,0,14
2419,Olive Garden,DIP DUO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2420,Olive Garden,"DIPPING SAUCES FOR BREADSTICKS, ALFREDO",440,43,5,8,600,140,0,14
2421,Olive Garden,"DIPPING SAUCES FOR BREADSTICKS, ALFREDOÉ",870,87,11,15,1200,285,0,14
2422,Olive Garden,"DIPPING SAUCES FOR BREADSTICKS, FIVE CHÉ",220,17,11,5,540,45,1,14
2423,Olive Garden,"DIPPING SAUCES FOR BREADSTICKS, FIVE CHÉ",440,35,22,10,1080,90,3,14
2424,Olive Garden,"DIPPING SAUCES FOR BREADSTICKS, MARINARÉ",90,5,11,1,480,0,2,14
2425,Olive Garden,"DIPPING SAUCES FOR BREADSTICKS, MARINARÉ",190,10,22,3,960,0,3,14
2426,Olive Garden,DIPPING SAUCES INCLUDES 4 BREADSTICKS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2427,Olive Garden,DIPPING SAUCES WITH 4 BREADSTICKS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2428,Olive Garden,DOLCINI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2429,Olive Garden,DOLCINI - CHOOSE 1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2430,Olive Garden,DOLCINI - CHOOSE 3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2431,Olive Garden,DOLCINI (MINI DESSERT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2432,Olive Garden,"DOLCINI, CHOCOLATE MOUSSE",240,18,18,2,125,55,1,14
2433,Olive Garden,"DOLCINI, STRAWBERRY & WHITE CHOCOLATE",190,11,23,1,100,30,0,14
2434,Olive Garden,DOZEN BREADSTICKS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2435,Olive Garden,DR. PEPPER,150,0,41,0,55,0,0,14
2436,Olive Garden,EGGPLANT PARMIGIANA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2437,Olive Garden,EGGPLANT PARMIGIANA,1060,54,113,30,1990,45,11,14
2438,Olive Garden,EXTRA BREADSTICKS!,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2439,Olive Garden,FAMILY-STYLE LASAGNA BUNDLE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2440,Olive Garden,FAMOUS HOUSE SALAD WITHOUT CROUTONS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2441,Olive Garden,FETTUCCINE ALFREDO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2442,Olive Garden,FETTUCCINE ALFREDO,1310,90,95,30,1210,285,4,14
2443,Olive Garden,FIVE CHEESE MARINARA WITH CHOICE OF PASÉ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2444,Olive Garden,FIVE CHEESE ZITI AL FORNO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2445,Olive Garden,FIVE CHEESE ZITI AL FORNO,1220,71,103,45,2160,185,6,14
2446,Olive Garden,FIVE ITALIAN CHEESE FONDUTA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2447,Olive Garden,FOUNTAIN DRINKS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2448,Olive Garden,FRESH BREWED ICED TEA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2449,Olive Garden,FRESH BREWED TEA,0,0,1,0,5,0,0,14
2450,Olive Garden,FRIED MOZZARELLA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2451,Olive Garden,FRIED MOZZARELLA,800,49,57,33,1990,65,4,14
2452,Olive Garden,"FRIED MOZZARELLA, ADD MARINARA",45,2,6,1,240,0,1,14
2453,Olive Garden,FROZEN CAPPUCCINO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2454,Olive Garden,"FROZEN CAPPUCCINO, CARAMEL",320,11,54,3,55,35,0,14
2455,Olive Garden,"FROZEN CAPPUCCINO, TRADITIONAL",370,11,67,3,55,35,0,14
2456,Olive Garden,"FROZEN CAPPUCCINO, VANILLA",320,11,53,3,55,35,0,14
2457,Olive Garden,FRUIT JUICES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2458,Olive Garden,GIANT CHEESE STUFFED SHELLS,1140,68,91,44,2260,210,6,14
2459,Olive Garden,GIANT CHEESE STUFFED SHELLS (V),NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
2460,Olive Garden,"GLUTEN SENSITIVE MENU, 6 OZ. TUSCAN SIRÉ",310,12,8,46,1340,120,4,14
2461,Olive Garden,"GLUTEN SENSITIVE MENU, GRILLED CHICKEN É",850,34,64,74,2730,250,7,14
2462,Olive Garden,"GLUTEN SENSITIVE MENU, HERB-GRILLED SALÉ",460,29,8,45,1110,120,5,14
2463,Olive Garden,"GLUTEN SENSITIVE MENU, HERB-GRILLED SALÉ",360,15,8,50,770,120,4,14
2464,Olive Garden,"GLUTEN SENSITIVE MENU, KIDS GRILLED CHIÉ",450,9,61,32,1150,120,5,14
2465,Olive Garden,"GLUTEN SENSITIVE MENU, KIDS ROTINI PASTÉ",280,6,50,6,610,50,4,14
2466,Olive Garden,"GLUTEN SENSITIVE MENU, KIDS ROTINI PASTÉ",340,11,48,12,650,80,3,14
2467,Olive Garden,"GLUTEN SENSITIVE MENU, ROTINI PASTA WITÉ",560,13,99,12,1220,100,8,14
2468,Olive Garden,"GLUTEN SENSITIVE MENU, ROTINI PASTA WITÉ",680,22,96,23,1300,160,6,14
2469,Olive Garden,"GLUTEN SENSITIVE MENU, SALAD WITHOUT CRÉ",110,8,7,2,670,5,2,14
2470,Olive Garden,"GLUTEN SENSITIVE MENU, ZUPPA TOSCANA SOÉ",220,15,15,7,790,40,2,14
